listing_id,name,city,neighborhood,room_type,accommodates,property_type,price,review_scores_rating
628298167479598208,Historic Laurelhurst Dougan Suites : Suite 2,Portland,Laurelhurst,Entire home/apt,3,Entire guest suite,94.0,4.97
8290529,Hawthorne/Belmont Retreat - East bd,Portland,Sunnyside,Private room,2,Private room in home,70.0,4.97
590345945313503872,"Central, Clean, Cozy 2BDR Basement Apartment",Portland,Hosford-Abernethy,Entire home/apt,4,Entire rental unit,122.0,4.97
680386853395826048,Comfy & Eclectic Craftsman Home; inner SE Portland,Portland,Hosford-Abernethy,Entire home/apt,5,Entire home,176.0,4.97
5434216,Downtown  Nest,Portland,Portland Downtown,Entire home/apt,4,Entire condo,82.0,4.97
53689406,El Rancho Fantastico#1(4.5 miles from pdx airport),Portland,Cully,Private room,1,Private room in home,42.0,4.97
13434960,"Stylish, Bright Townhouse - Nob Hill 2B/1B",Portland,Northwest District,Entire home/apt,4,Entire condo,115.0,4.97
7207295,Scandinavian-modern private studio,Portland,Roseway,Entire home/apt,3,Entire guest suite,56.0,4.97
774633870709578752,Ladd''s Addition Guest Suite,Portland,Hosford-Abernethy,Entire home/apt,4,Entire guesthouse,107.0,4.97
7224016,Purple House PDX- HUGE SW Apt. 10-15 min to town,Portland,West Portland Park,Entire home/apt,3,Entire guest suite,73.0,4.97
637362,Newly renovated Sellwood Sanctuary Guest House,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire cottage,115.0,4.97
630478819823567360,Pied a Terre PDX. Clean and Quiet. Dog Friendly.,Portland,Overlook,Entire home/apt,4,Entire guest suite,90.0,4.97
18395206,Exceptional East Moreland Guesthouse/ Reed College,Portland,Eastmoreland,Entire home/apt,4,Entire guesthouse,116.0,4.97
595534429111070464,The Lily Pad is a place to come and relax.,Portland,Sumner,Entire home/apt,5,Entire guesthouse,135.0,4.97
23961600,Cozy cottage close to it all in Northeast Portland,Portland,Irvington,Entire home/apt,3,Entire guesthouse,81.0,4.97
22437323,The Urban Cabin,Portland,Foster-Powell,Entire home/apt,2,Entire cabin,55.0,4.97
35091759,Sellwood Haven- Private entrance,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire guest suite,107.0,4.97
23353382,The Sneakaway,Portland,King,Entire home/apt,2,Entire guest suite,103.0,4.97
49716474,Cozy Studio In NE PDX (Cully/Beaumont-Wilshire),Portland,Cully,Entire home/apt,2,Entire guest suite,56.0,4.97
43766909,Stylish and Spacious NE Portland Retreat,Portland,Roseway,Entire home/apt,2,Entire rental unit,70.0,4.97
828978241312428928,"Beautiful & Spacious Hillside Oasis, SW Hills PDX",Portland,Hillsdale,Entire home/apt,3,Entire guest suite,101.0,4.97
14551885,A Private Apartment in Inner SE Division-Clinton!,Portland,Hosford-Abernethy,Entire home/apt,2,Entire guest suite,85.0,4.97
575966329558944768,Peaceful Retreat With Sauna + Outdoor Spa,Portland,Kerns,Entire home/apt,4,Entire home,334.0,4.97
40098476,Private & Cozy Casita,Portland,Far Southwest,Entire home/apt,2,Entire guesthouse,87.0,4.97
13097670,Tibbetts Coop - A beautiful SE Portland urban farm,Portland,Richmond,Entire home/apt,4,Entire cottage,78.0,4.97
602990319615833088,Heidi Haus | Walkscore of 92 + Bikescore 100,Portland,Humboldt,Entire home/apt,5,Entire condo,99.0,4.97
22146883,The Comforts of Home in Alberta Arts (18-135432),Portland,Alameda,Entire home/apt,5,Entire guest suite,111.0,4.97
42601276,RoseCity Getaway - New Modern Private Home,Portland,Roseway,Entire home/apt,3,Entire home,91.0,4.97
14825708,SE Division Hideaway,Portland,Hosford-Abernethy,Entire home/apt,4,Entire guest suite,81.0,4.97
5127548,Sweet Suite in Alberta Neighborhood,Portland,King,Entire home/apt,2,Entire guest suite,78.0,4.97
54280360,Cozy and Walkable 1 bedroom daylight basement,Portland,Richmond,Entire home/apt,4,Entire home,64.0,4.97
20621667,Stare out at the Treetops on an Extinct Volcano Mountainside,Portland,Mt. Tabor,Entire home/apt,4,Entire guest suite,106.0,4.97
976889855332538752,Modern Apartment,Portland,King,Entire home/apt,4,Entire rental unit,95.0,4.97
28188294,"Cape Cod House | Modern, Spacious & Top Amenities",Portland,Piedmont,Entire home/apt,8,Entire home,218.0,4.97
3498642,"Artsy, Lofty, Open 1BR comfort in Converted Church",Portland,Humboldt,Entire home/apt,4,Entire guest suite,86.0,4.97
20608009,Discounted entire apartment garden patio & parking,Portland,Southwest Hills,Entire home/apt,4,Entire home,92.0,4.96
50002466,Hawthorne-Division Craftsman Bungalow 4br/8 guests,Portland,Richmond,Entire home/apt,8,Entire bungalow,301.0,4.96
1851145,Hawthorne/Division Beautiful Suite,Portland,Richmond,Entire home/apt,2,Entire guest suite,100.0,4.96
15803257,Portland Sunflower House,Portland,Piedmont,Entire home/apt,4,Entire home,176.0,4.96
2950282,Portland Cottage with Kitchenette,Portland,West Portland Park,Entire home/apt,2,Entire guesthouse,61.0,4.96
707408575405836672,Walk to everything * Your Portland Adventure,Portland,Sunnyside,Entire home/apt,3,Entire guest suite,86.0,4.96
940745277869635712,The Plex PDX,Portland,Kerns,Entire home/apt,4,Entire home,98.0,4.96
45516508,Lively SE Kerns/Buckman Neighborhood,Portland,Buckman,Entire home/apt,4,Entire guest suite,143.0,4.96
950204985400764288,Peaceful Portland Studio,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,106.0,4.96
45625003,Blue Alberta Unit on 14th,Portland,Vernon,Entire home/apt,3,Entire home,214.0,4.96
8236018,Woodstock modern apartment,Portland,Brentwood-Darlington,Entire home/apt,2,Entire guesthouse,89.0,4.96
623578798384222976,*Sweet Sunshine Suite*- artistic & cozy & colorful,Portland,Cully,Entire home/apt,4,Entire guesthouse,100.0,4.96
35387473,"Lovely NE bright hideaway, walk to food/beer/shops",Portland,Vernon,Entire home/apt,5,Entire home,115.0,4.96
799640108538362496,Classy Irvington Living Space by Convention Center,Portland,Irvington,Entire home/apt,4,Entire rental unit,75.0,4.96
583556948734718976,Cheers from Mississippi Ave,Portland,Boise,Entire home/apt,4,Entire condo,81.0,4.96
1732272,Hollywood One Bedroom Home,Portland,Rose City Park,Entire home/apt,2,Entire home,87.0,4.96
3562068,Sunrise studio with Mt. Hood view,Portland,Homestead,Entire home/apt,2,Entire guest suite,96.0,4.96
628422603835782528,Modern One Bedroom near Alberta Arts District,Portland,King,Entire home/apt,2,Entire rental unit,100.0,4.96
897391468276692480,"The Black Studio: Modern, Private Guesthouse",Portland,Beaumont-Wilshire,Entire home/apt,2,Tiny home,72.0,4.96
22701360,2-bedroom Home - Modern-CLEAN! Close-in (日本語）,Portland,Boise,Entire home/apt,5,Entire guest suite,103.0,4.96
629625460569836544,Spacious 1 Bedroom Apt in Alberta / Alameda Area,Portland,Alameda,Entire home/apt,3,Entire rental unit,71.0,4.96
4210084,Portland Belmont House—Main Floor,Portland,Sunnyside,Entire home/apt,4,Entire rental unit,132.0,4.96
31585548,The Urban Nook ~ Steps to Shops/Max/Food!,Portland,Overlook,Entire home/apt,2,Entire guest suite,67.0,4.96
5393534,Beautiful Treetop Loft,Portland,Kerns,Entire home/apt,2,Entire home,90.0,4.96
53432624,Cozy private room in a charming FoPo home,Portland,Foster-Powell,Private room,2,Private room in home,49.0,4.96
36357801,Sleek Modern Studio North Portland; Sleeps 4!,Portland,Kenton,Entire home/apt,4,Entire guest suite,100.0,4.96
18410518,Victorian Parlor Room. Permit# 24ASTR-PER-00491,Portland,Buckman,Private room,1,Private room in home,54.0,4.96
908014927769295104,Tabor Hideaway,Portland,South Tabor,Entire home/apt,2,Tiny home,97.0,4.96
43797942,"Plenty of Room, 2100 SF, Close to I-5, Large Yard",Portland,Far Southwest,Entire home/apt,5,Entire home,213.0,4.96
50348348,"The Nest, Gated Property w/ Park views. Fast Wi-Fi",Portland,Concordia,Entire home/apt,2,Entire guesthouse,80.0,4.96
16519704,Greenwich Place,Portland,Arbor Lodge,Entire home/apt,2,Entire serviced apartment,72.0,4.96
668206718092663936,"Modern Home in Walkable Neighborhood, BBQ + Patio!",Portland,Vernon,Entire home/apt,8,Entire home,0.0,4.96
14592068,Charming Bungalow with A/C,Portland,Creston-Kenilworth,Entire home/apt,5,Entire bungalow,123.0,4.96
28720554,Little Gem House close to Mississippi & Williams,Portland,Humboldt,Entire home/apt,3,Entire guesthouse,119.0,4.96
40803769,"Peaceful Loft - Close to shops, Train & Downtown",Portland,Irvington,Entire home/apt,3,Entire guesthouse,59.0,4.96
873918210376496512,Halsey Abode in Rose City Park,Portland,Rose City Park,Entire home/apt,3,Entire guesthouse,66.0,4.96
28002714,Zen themed private retreat in NW Portland.,Portland,Hillside,Entire home/apt,2,Entire rental unit,117.0,4.96
24160736,Sellwood Detached Apartment,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire guesthouse,83.0,4.96
1411299,"Cozy, yet Spacious Division 1BR Apt",Portland,Richmond,Entire home/apt,3,Entire rental unit,77.0,4.96
23484055,Euro Suite w/ Cedar Sauna and Full Kitchen!,Portland,Mt. Tabor,Entire home/apt,2,Entire guest suite,105.0,4.96
20035331,"The Copper Flat - Walkable, Creative & Private!",Portland,Boise,Entire home/apt,4,Entire guest suite,80.0,4.96
12040912,Rose City Retreat,Portland,Rose City Park,Entire home/apt,2,Entire guest suite,76.0,4.96
21983848,Spacious Studio Apartment Next to Reed College,Portland,Reed,Entire home/apt,2,Entire rental unit,86.0,4.96
37770353,"Bright, Cozy Apt in Heart of North Portland",Portland,Arbor Lodge,Entire home/apt,2,Entire rental unit,72.0,4.96
52584189,Private forest suite with kitchenette.,Portland,Hillsdale,Entire home/apt,4,Entire guest suite,90.0,4.96
724199906177888128,Hillside 2 Bedroom Apt-across from OHSU,Portland,Homestead,Entire home/apt,5,Entire rental unit,95.0,4.96
50771560,Cascadia Hideaway: Dreamy 1-Bedroom Basement Suite,Portland,Vernon,Entire home/apt,2,Entire rental unit,94.0,4.96
67036,Historic Home Located in Central City,Portland,Sullivan''s Gulch,Entire home/apt,10,Entire guesthouse,315.0,4.96
25263730,The Weidler Tiny Home at Slabtown Village,Portland,Northwest District,Entire home/apt,3,Tiny home,132.0,4.96
7915941,"Newly Remodeled, Modern Retreat",Portland,Arbor Lodge,Entire home/apt,5,Entire home,94.0,4.96
669609421306508416,Spacious home w/outdoor sauna near bars & eateries,Portland,Overlook,Entire home/apt,5,Entire home,179.0,4.96
35519473,Heart of SE Portland Studio | A Quiet Haven,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire guest suite,63.0,4.96
20211007,Luxurious Cape Cod in Central Eastside,Portland,Mt. Tabor,Entire home/apt,4,Entire guest suite,44.0,4.96
13298544,MB’s Guest House.  Cozy 2 bedroom in SE Portland.,Portland,Woodstock,Entire home/apt,4,Entire bungalow,154.0,4.96
21784551,Underground Art Suite,Portland,Foster-Powell,Entire home/apt,4,Entire guest suite,97.0,4.96
774063414377223424,Cozy retreat in SE Woodstock,Portland,Woodstock,Entire home/apt,4,Entire rental unit,99.0,4.96
5269402,Private Garden Suite for 1 or 2 Guests.,Portland,Woodlawn,Entire home/apt,2,Entire guest suite,45.0,4.96
18093210,Sellwood Garden Studio with Private Patio,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire guest suite,81.0,4.96
565233589129171648,Pet Friendly Private ADU for work and play!,Portland,Kerns,Entire home/apt,2,Entire guest suite,80.0,4.96
53650635,"Minnesota Room (Located in Portland, OR)",Portland,Roseway,Private room,2,Private room in home,60.0,4.96
647715294189889280,Paradise Haven-4 BR/2BA- Near Laurelhurst Park,Portland,Kerns,Entire home/apt,8,Entire home,193.0,4.96
572485917343717248,Sunnyside Stay,Portland,Sunnyside,Entire home/apt,4,Entire rental unit,100.0,4.96
31858709,Spotless Modern Steps from the Best Shops and Restaurants.,Portland,Humboldt,Entire home/apt,8,Entire home,319.0,4.96
999273678789048960,Private guesthouse,Portland,Woodlawn,Entire home/apt,2,Entire guesthouse,63.0,4.96
29566252,"Hawthorne Haven-Full kitchen, bathroom, & laundry",Portland,Sunnyside,Entire home/apt,2,Entire guesthouse,75.0,4.96
587973747440793856,Laurel House,Portland,Cully,Entire home/apt,5,Entire home,142.0,4.96
760737,Remodeled basement studio in central Portland,Portland,Buckman,Entire home/apt,2,Entire guest suite,76.0,4.96
13660168,"Clean, bright apartment in neighborhood home",Portland,Multnomah,Entire home/apt,2,Entire guest suite,90.0,4.96
34512519,Tranquil garden apt,Portland,Southwest Hills,Entire home/apt,2,Entire guesthouse,80.0,4.96
908304649068689152,Garden studio in Laurelhurst,Portland,Sunnyside,Entire home/apt,2,Entire guesthouse,103.0,4.96
10752148,Hawthorne Hobbit Hole: special Portland experience,Portland,Richmond,Entire home/apt,4,Entire guest suite,64.0,4.96
40400460,Modern Stylish 2 BR in Historic St. Johns,Portland,St. Johns,Entire home/apt,4,Entire rental unit,160.0,4.96
18433339,"Bright, Comfy Division / Hawthorne Basement Studio",Portland,Richmond,Entire home/apt,4,Entire guest suite,84.0,4.96
25940445,Fabulous Vintage Craftsman-Best Location in PDX!,Portland,Boise,Entire home/apt,13,Entire home,362.0,4.96
48921368,Patio w/ fire pit home ✶ 10min to DT → Has it all!,Portland,West Portland Park,Entire home/apt,5,Entire home,235.0,4.96
25623999,"Alberta Arts - Private, Full Kitchen, Fireplace",Portland,King,Entire home/apt,4,Entire rental unit,81.0,4.96
1018954728359821824,Sellwood Apt - Quiet & Walkable!,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire rental unit,96.0,4.96
18636900,Modern Luxury Apartment - Prize City Location!,Portland,Sabin,Entire home/apt,4,Entire rental unit,83.0,4.96
16427538,Portland Southwest Suite Stay,Portland,Hayhurst,Entire home/apt,4,Entire home,72.0,4.96
964795565024109952,Tiny Home Haven in Montavilla,Portland,Montavilla,Entire home/apt,2,Tiny home,63.0,4.96
9059118,The Jacobberger House Portland''s Historic 5 star,Portland,Southwest Hills,Entire home/apt,8,Entire home,480.0,4.96
749493346472349440,Akoya Stay - Free Parking/Pearl District/Downtown,Portland,Pearl,Entire home/apt,2,Entire rental unit,143.0,4.96
44857809,N. PDX Serene/Art Filled Family Home,Portland,St. Johns,Entire home/apt,5,Entire home,171.0,4.96
7644915,Lovely Northeast Portland Oasis,Portland,Grant Park,Entire home/apt,2,Entire guesthouse,115.0,4.96
5536388,"Pearl District Condo | Quiet, clean, contemporary",Portland,Pearl,Entire home/apt,4,Entire condo,105.0,4.96
4963976,Handbuilt Alberta Arts Cottage,Portland,Concordia,Entire home/apt,4,Entire home,111.0,4.96
651466256285936256,Dragonfly Retreat - launch pad to adventure,Portland,Centennial,Entire home/apt,5,Entire condo,113.0,4.96
31207702,"Concordia Guest Suite, NE Portland",Portland,Concordia,Entire home/apt,4,Entire guest suite,95.0,4.96
1144309034763332736,Very walkable ~ Alberta Arts District,Portland,Concordia,Entire home/apt,2,Tiny home,70.0,4.96
21786792,"Super Quiet, Boutique Suite Guest Favorite",Portland,Piedmont,Entire home/apt,4,Entire guest suite,175.0,4.96
24270337,Cozy modern staycation workplace close to downtown,Portland,Southwest Hills,Entire home/apt,3,Entire home,111.0,4.96
36235526,Some kind of beautiful!,Portland,Creston-Kenilworth,Entire home/apt,2,Entire guest suite,72.0,4.96
48437025,Backyard Studio Hideaway - ECO FRIENDLY!,Portland,Brentwood-Darlington,Entire home/apt,2,Entire guesthouse,68.0,4.96
9770224,"Modern, NEW Home in HOT Spot. CLOSE 2 Everything!",Portland,King,Entire home/apt,5,Entire home,230.0,4.96
21863373,Piedmont Carriage House - Close in NE Portland,Portland,Piedmont,Entire home/apt,4,Entire guesthouse,75.0,4.96
968759063348468864,Northwest Nob Hill! Updated Spacious Home!,Portland,Northwest District,Entire home/apt,7,Entire home,249.0,4.96
25263259,The Henry Tiny Home at Slabtown Village,Portland,Northwest District,Entire home/apt,2,Tiny home,125.0,4.96
17348491,"Heart of Arbor Lodge, Clean and Modern Retreat",Portland,Arbor Lodge,Entire home/apt,4,Entire home,126.0,4.96
46602903,"Poppy House: Private, 1-BR in NE; Saltwater HotTub",Portland,King,Entire home/apt,4,Entire rental unit,102.0,4.96
574017658254876352,Cozy 1 bedroom with amazing private patio,Portland,Northwest District,Entire home/apt,2,Entire rental unit,100.0,4.96
21187329,The University Park Art House,Portland,University Park,Entire home/apt,5,Entire home,125.0,4.96
27606267,Peaceful Apartment in the Heart of Portland,Portland,Richmond,Entire home/apt,2,Entire guest suite,68.0,4.96
17012262,The Little House in the Heart of Concordia,Portland,Concordia,Entire home/apt,4,Entire guesthouse,76.0,4.96
15524397,1920s Bungalow in NoPo,Portland,Piedmont,Private room,2,Private room in home,36.0,4.96
52026807,"Finished, private basement ADU in SE Portland!",Portland,Foster-Powell,Entire home/apt,2,Entire guest suite,86.0,4.96
13015826,Walkable Hawthorne guest suite - Cute and cozy,Portland,Sunnyside,Entire home/apt,2,Entire guest suite,77.0,4.96
583459079377815424,"Pristine, spacious 1 bed apartment in Heart of PDX",Portland,Overlook,Entire home/apt,2,Entire guest suite,62.0,4.95
1213975487439763456,Classic Nob Hill Victorian,Portland,Northwest District,Entire home/apt,6,Entire home,146.0,4.95
26452292,"Dogwood Loft -cozy neighborhood, pet friendly",Portland,Buckman,Entire home/apt,2,Entire rental unit,89.0,4.95
21996713,The Clinton Modern,Portland,Hosford-Abernethy,Entire home/apt,5,Entire home,210.0,4.95
1003617,The Portland Villa on Alberta St,Portland,Concordia,Entire home/apt,9,Entire home,407.0,4.95
715878924416858496,Quirky 1 Bedroom Near Reed College,Portland,Eastmoreland,Entire home/apt,4,Entire guest suite,94.0,4.95
22810044,Prime Location! Historic home available monthly,Portland,Northwest District,Entire home/apt,7,Entire home,320.0,4.95
49127182,"Carriage House~Urban Haven, Unique Eclectic Charm",Portland,Overlook,Entire home/apt,2,Entire guesthouse,92.0,4.95
40451310,#StayInMyDistrict Raleigh Hills Serene Havens Nest,Portland,Bridlemile,Entire home/apt,4,Entire home,96.0,4.95
579734705963048320,Private Garden Sanctuary,Portland,Boise,Entire home/apt,5,Entire guest suite,139.0,4.95
843459903907068672,"Private Apartment-Walk to shops, bars, restaurants",Portland,Humboldt,Entire home/apt,2,Entire rental unit,99.0,4.95
